统计年度,省,市,县,建筑编码,建筑名称,地址,竣工年度,建筑类型,建筑功能,层数,建筑面积,电,煤炭,天然气,液化石油气,人工煤气,供热量,制冷量
2015,410000,410600,410611,410611000000420003,市畜牧局,泰山路与九州路交叉口,2006,4,,5,5600,135000,0,0,0,0,2650790000,0
2015,410000,410600,410611,410611000000420004,市公路管理局,九州路与太行路,2001,4,,5,13340,490000,0,0,0,0,5650498000,0
2015,410000,410600,410611,410611000000420005,市盐业管理局,淇河路,2001,4,,5,806,21000,0,0,0,0,333457200,0
2015,410000,410600,410611,410611000000420006,市物资局,淇滨大道,2001,4,,5,1300,41500,0,0,0,0,556790000,0
2015,410000,410600,410611,410611000000420007,市国税局办公楼,淇滨大道,1998,4,,9,6890,120000,0,0,0,0,2950198000,0
2015,410000,410600,410611,410611000000420008,浚县农场办公楼,淇滨大道,2002,4,,5,4300,105000,0,0,0,0,1779960000,0
2015,410000,410600,410611,410611000000420009,广电局办公楼,黄河路附近,2005,4,,8,11533,230530,0,0,0,0,4785169600,0
2015,410000,410600,410611,410611000000420010,人民医院2号楼,九州路,2004,4,,6,6200,150500,0,0,0,0,2568240000,0
2015,410000,410600,410611,410611000000420011,水利局办公楼,九州路,1999,4,,7,4800,130700,0,0,0,0,1985260000,0
2015,410000,410600,410611,410611000000420012,审计局办公楼,黄山路与九州路,1999,4,,8,4000,152030,0,0,0,0,1649200000,0
2015,410000,410600,410611,410611000000420013,交通局办公楼,九州路,1996,4,,6,5800,135020,0,0,0,0,2388860000,0
2015,410000,410600,410611,410611000000420014,房管局办公楼,九州路,2001,4,,6,4231,130320,0,0,0,0,1778187200,0
2015,410000,410600,410611,410611000000420015,财政局办公楼,九州路,1997,4,,11,9600,886360,0,0,0,0,3956120000,0
2015,410000,410600,410611,410611000000420016,管委办公楼,淇滨大道,1997,4,,5,6170,185770,0,0,0,0,2545204000,0
2015,410000,410600,410611,410611000000420017,建设局办公楼,淇滨大道,1997,4,,5,8534,158810,0,0,0,0,3520380800,0
2015,410000,410600,410611,410611000000420018,热力公司办公楼,淇滨大道,2002,4,,11,18300,293000,0,0,0,0,7529460000,0
2015,410000,410600,410611,410611000000420019,卫生局办公楼,大赉巷与雪松巷交叉口,2000,4,,12,8100,160820,0,0,0,0,3365620000,0
2015,410000,410600,410611,410611000000420020,规划局办公楼,黄河路与泰山路交叉口,1998,4,,5,600,22000,0,0,0,0,249990000,0
2015,410000,410600,410611,410611000000420021,淇滨地税办公楼,九州路,2002,4,,4,2200,40000,0,0,0,0,932640000,0
2015,410000,410600,410611,410611000000420022,民政局办公楼,九州路,2006,4,,5,5350,83000,0,0,0,0,2229990000,0
2015,410000,410600,410611,410611000000420023,教委办公楼,黄河路,1999,4,,9,4819,200000,0,0,0,0,1981579800,0
2015,410000,410600,410611,410611000000420024,教委东楼,黄河路,1999,4,,3,1980,41000,0,0,0,0,816086000,0
2015,410000,410600,410611,410611000000420025,教委西楼,黄河路,1999,4,,4,2113,53000,0,0,0,0,869975600,0
2015,410000,410600,410611,410611000000420026,市档案馆南楼,九州路近嵩山路,2005,4,,4,5100,120200,0,0,0,0,2110220000,0
2015,410000,410600,410611,410611000000420027,市档案馆北楼,九州路近嵩山路,2005,4,,4,5100,120000,0,0,0,0,2055030000,0
2015,410000,410600,410611,410611000000420028,鹤壁市档案馆,九州路近嵩山路,1998,4,,2,11864,503000,0,0,0,0,4845696800,0
2015,410000,410600,410611,410611000000420029,淇滨区政府楼,黄河路,2001,4,,6,6000,473000,0,0,0,0,2485800000,0
2015,410000,410600,410611,410611000000420030,市政府第二综合办公楼,淇滨大道中段,2000,4,,5,12641,540000,0,0,0,0,5178679200,0
2015,410000,410600,410611,410611000000420031,中级法院办公楼,鹤煤大道,1999,4,,8,9000,532000,0,0,0,0,3701700000,0
2015,410000,410600,410611,410611000000420032,工商局办公楼,淇滨大道,1999,4,,8,6000,248000,0,0,0,0,2468890000,0
2015,410000,410600,410611,410611000000420033,淇滨区公安分局,黎阳路与嵩山路,2000,4,,6,5000,150200,0,0,0,0,2057580000,0
2015,410000,410600,410611,410611000000420034,市劳动局办公楼,黎阳路与华山路,2000,4,,4,6000,304500,0,0,0,0,2485900000,0
2015,410000,410600,410611,410611000000420035,交警支队办公楼,淇滨大道,2000,4,,8,3600,393000,0,0,0,0,1484590000,0
2015,410000,410600,410611,410611000000420036,高管局办公楼,淇滨大道高速路口,2000,4,,4,4800,214800,0,0,0,0,1978980000,0
2015,410000,410600,410611,410611000000420037,人民防空办公楼,淇河路,2000,4,,5,3000,90000,0,0,0,0,1236590000,0
2015,410000,410600,410611,410611000000420038,淇滨区法院办公楼,华山路北,2000,4,,5,4800,106100,0,0,0,0,1979980000,0
2015,410000,410600,410611,410611000000420039,市公路局,黎阳路近四季青,2000,4,,5,9000,152000,0,0,0,0,3701250000,0
2015,410000,410600,410611,410611000000420040,邮政局,淇滨大道与华山路,1999,4,,12,17950,768500,0,0,0,0,7381300000,0
2015,410000,410600,410611,410611000000420041,国家电网,淇滨大道,2001,4,,5,13000,327000,0,0,0,0,5347880000,0
2015,410000,410600,410621,410621100000110015,武装部1号住宅,南大街武装部院内,2006,1,,3,1900,217450,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110019,教育局家属院1号楼,北关街中段,2002,1,,2,650,7160,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110020,教育局家属楼2号楼,北关街北段,2001,1,,1,1695,19610,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110021,教育局家属院3号楼,北关街北段,2002,1,,1,380,3850,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110022,教育局家属院4号楼,北关街北段,2002,1,,1,1790,20700,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110023,民政局家属院1号楼,北关街中段,1995,1,,2,1602,19216,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110024,民政局家属院2号楼,北关街中段,1995,1,,1,2520,32600,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110025,脑血管医院家属院,北关街中段,1996,1,,2,4698,48348,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110030,电台家属院2,三丰巷,2006,1,,2,1320,12600,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110032,计生委家属院2,三丰巷,2006,1,,1,850,6969,0,4000,0,0,0,0
2015,410000,410600,410621,410621100000110038,林业局家属院1,黄河路,2002,1,,2,6000,69780,0,19000,0,0,0,0
2015,410000,410600,410621,410621100000110040,保健院家属院,怀禹路,2001,1,,2,2400,29600,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110042,工商局家属院,怀禹路,1995,1,,1,2000,21095,0,0,0,0,0,0
2015,410000,410600,410621,410621100000110043,县医院家属楼,南关外大街,1995,1,,2,2160,22550,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120003,宏基小区1号楼,桥西宏基街,2005,1,,5,3000,28670,0,13850,0,0,0,0
2015,410000,410600,410621,410621100000120004,宏基小区2号楼,桥西宏基街,2005,1,,5,3000,26940,0,10850,0,0,0,0
2015,410000,410600,410621,410621100000120005,宏基小区3号楼,桥西宏基街,2005,1,,5,3000,29580,0,10251,0,0,0,0
2015,410000,410600,410621,410621100000120006,宏基小区4号楼,桥西宏基街,2005,1,,5,3000,27871,0,10152,0,0,0,0
2015,410000,410600,410621,410621100000120007,宏基小区5号楼,桥西宏基街,2005,1,,5,3000,30492,0,9210,0,0,0,0
2015,410000,410600,410621,410621100000120008,宏基小区6号楼,桥西宏基街,2005,1,,5,3000,32492,0,8998,0,0,0,0
2015,410000,410600,410621,410621100000120009,宏基小区7号楼,桥西宏基街,2005,1,,5,3000,34290,0,12100,0,0,0,0
2015,410000,410600,410621,410621100000120010,宏基小区8号楼,桥西宏基街,2005,1,,5,3000,29986,0,11273,0,0,0,0
2015,410000,410600,410621,410621100000120011,宏基小区9号楼,桥西宏基街,2005,1,,5,3000,30657,0,11369,0,0,0,0
2015,410000,410600,410621,410621100000120012,宏基小区10号楼,桥西宏基街,2005,1,,5,3000,31634,0,11880,0,0,0,0
2015,410000,410600,410621,410621100000120017,黎阳花园小区1号楼,东大街,2005,1,,5,2680,20612,0,8000,0,0,0,0
2015,410000,410600,410621,410621100000120018,黎阳花园小区2号楼,东大街,2005,1,,5,2680,20622,0,7500,0,0,0,0
2015,410000,410600,410621,410621100000120019,黎阳花园小区3号楼,东大街,2005,1,,5,2680,20655,0,8000,0,0,0,0
2015,410000,410600,410621,410621100000120020,黎阳花园小区4号楼,东大街,2005,1,,5,2680,21302,0,8300,0,0,0,0
2015,410000,410600,410621,410621100000120021,黎阳花园小区5号楼,东大街,2005,1,,5,2680,20655,0,8500,0,0,0,0
2015,410000,410600,410621,410621100000120022,黎阳花园小区6号楼,东大街,2005,1,,5,2680,21600,0,9500,0,0,0,0
2015,410000,410600,410621,410621100000120023,黎阳花园小区7号楼,东大街,2005,1,,5,2680,40410,0,12000,0,0,0,0
2015,410000,410600,410621,410621100000120025,黎阳花园小区8号楼,东大街,2005,1,,5,3480,40595,0,12500,0,0,0,0
2015,410000,410600,410621,410621100000120026,黎阳花园小区9号楼,东大街,2005,1,,5,3480,39976,0,11800,0,0,0,0
2015,410000,410600,410621,410621100000120027,黎阳花园小区10号楼,东大街,2005,1,,5,3480,39854,0,11000,0,0,0,0
2015,410000,410600,410621,410621100000120032,浚县一中1号宿舍楼,黄河路中段,2003,1,,4,2350,13750,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120033,浚县一中2号宿舍楼,黄河路中段,2003,1,,4,1350,8096,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120034,浚县一中3号宿舍楼,黄河路中段,1999,1,,4,2250,12950,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120035,浚县一中4号宿舍楼,黄河路中段,2004,1,,5,3200,19890,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120044,浚县永定春天3#住宅楼,永定路东,2011,1,,5,3200,18995,0,255,0,0,0,0
2015,410000,410600,410621,410621100000120045,浚县永定春天4#住宅楼,永定路东,2011,1,,5,3500,19191,0,280,0,0,0,0
2015,410000,410600,410621,410621100000120046,浚县永定春天5#住宅楼,永定路东,2011,1,,5,2900,20950,0,295,0,0,0,0
2015,410000,410600,410621,410621100000120053,浚县燕山丽景7#住宅楼,浚州大道北,2012,1,,6,6081,19900,0,153,0,0,0,0
2015,410000,410600,410621,410621100000120054,浚县燕山丽景8#住宅楼,浚州大道北,2012,1,,6,4248,28900,0,408,0,0,0,0
2015,410000,410600,410621,410621100000120055,浚县新华御都城1#住宅楼,新华路西,2012,1,,6,6944,81860,0,1156,0,0,0,0
2015,410000,410600,410621,410621100000120056,浚县新华御都城8#住宅楼,新华路西,2012,1,,6,5745,64821,0,969,0,0,0,0
2015,410000,410600,410621,410621100000120057,浚县新华御都城2#住宅楼,新华路西,2012,1,,6,3254,30993,0,425,0,0,0,0
2015,410000,410600,410621,410621100000120058,浚县新华御都城3#住宅楼,新华路西,2012,1,,6,2858,39650,0,561,0,0,0,0
2015,410000,410600,410621,410621100000120059,浚县新华御都城5#住宅楼,新华路西,2012,1,,6,2502,37655,0,527,0,0,0,0
2015,410000,410600,410621,410621100000120060,浚县新华御都城6#住宅楼,新华路西,2012,1,,6,2858,36344,0,561,0,0,0,0
2015,410000,410600,410621,410621100000120068,浚县东方嘉园2#住宅楼,黄河路东,2012,1,,6,8017,56521,0,799,0,0,0,0
2015,410000,410600,410621,410621100000120069,浚县东方嘉园3#住宅楼,黄河路东,2012,1,,6,5645,44421,0,629,0,0,0,0
2015,410000,410600,410621,410621100000120074,浚县丽晶公馆1#住宅楼,浚州大道南,2012,1,,6,3472,30110,0,425,0,0,0,0
2015,410000,410600,410621,410621100000120075,浚县丽晶公馆2#住宅楼,浚州大道南,2012,1,,6,6309,45700,0,646,0,0,0,0
2015,410000,410600,410621,410621100000120076,浚县丽晶公馆3#住宅楼,浚州大道南,2012,1,,6,6309,52970,0,731,0,0,0,0
2015,410000,410600,410621,410621100000120077,浚县丽晶公馆4#住宅楼,浚州大道南,2012,1,,6,5213,36564,0,510,0,0,0,0
2015,410000,410600,410621,410621100000120078,浚县丽晶公馆5#住宅楼,浚州大道南,2012,1,,6,5141,28900,0,408,0,0,0,0
2015,410000,410600,410621,410621100000120097,浚县浙江商贸城1#楼,永定路与黎阳路交叉口,2013,1,,6,1435,4950,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120098,浚县浙江商贸城2#楼,永定路与黎阳路交叉口,2013,1,,6,2392,8935,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120099,浚县浙江商贸城3#楼,永定路与黎阳路交叉口,2013,1,,6,1567,6907,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120100,浚县浙江商贸城4#楼,永定路与黎阳路交叉口,2013,1,,6,2227,9750,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120101,浚县浙江商贸城5#楼,永定路与黎阳路交叉口,2013,1,,6,1567,5215,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120102,浚县浙江商贸城6#楼,永定路与黎阳路交叉口,2013,1,,6,2227,7681,0,0,0,0,0,0
2015,410000,410600,410621,410621100000120103,浚县铂金国际3#住宅楼,浚州大道南,2013,1,,5,4809,58600,0,13000,0,0,2961622500,0
2015,410000,410600,410621,410621100000120104,浚县铂金国际4#住宅楼,浚州大道南,2013,1,,5,4809,60812,0,14000,0,0,2961462500,0
2015,410000,410600,410621,410621100000120105,浚县铂金国际5#住宅楼,浚州大道南,2013,1,,5,4809,59612,0,13500,0,0,2961662500,0
2015,410000,410600,410621,410621100000120106,浚县铂金国际6#住宅楼,浚州大道南,2013,1,,5,5814,75745,0,16000,0,0,3580335000,0
2015,410000,410600,410621,410621100000120107,浚县铂金国际7#住宅楼,浚州大道南,2013,1,,5,5814,72612,0,15500,0,0,3580655000,0
2015,410000,410600,410621,410621100000120108,浚县铂金国际8#住宅楼,浚州大道南,2013,1,,5,3699,48151,0,10000,0,0,2277767500,0
2015,410000,410600,410621,410621100000120109,浚县铂金国际15#住宅楼,浚州大道南,2013,1,,5,4096,50312,0,11000,0,0,2522323333,0
2015,410000,410600,410621,410621100000120110,浚县铂金国际16#住宅楼,浚州大道南,2013,1,,5,4096,50225,0,11000,0,0,2522583333,0
2015,410000,410600,410621,410621100000120111,黎水天成住宅小区15#楼,浚州大道南,2013,1,,6,5013,36112,0,6500,0,0,0,0
2015,410000,410600,410621,410621100000120112,黎水天成住宅小区11#楼,浚州大道南,2013,1,,6,6997,54115,0,12000,0,0,0,0
2015,410000,410600,410621,410621100000120113,浚县_山公馆3#住宅楼,民生路东,2013,1,,5,2460,22112,0,2500,0,0,0,0
2015,410000,410600,410621,410621100000120114,浚县_山公馆4#住宅楼,民生路东,2013,1,,5,2460,19333,0,2000,0,0,0,0
2015,410000,410600,410621,410621100000120115,浚县_山公馆8#住宅楼,民生路东,2013,1,,5,3816,31350,0,3500,0,0,0,0
2015,410000,410600,410621,410621100000120116,浚县_山公馆9#住宅楼,民生路东,2013,1,,5,2460,25323,0,3000,0,0,0,0
2015,410000,410600,410621,410621100000120117,浚县_山公馆10#住宅楼,民生路东,2013,1,,5,2460,21433,0,2800,0,0,0,0
2015,410000,410600,410621,410621100000120118,浚县_山公馆11#住宅楼,民生路东,2013,1,,5,3816,36520,0,5000,0,0,0,0
2015,410000,410600,410621,410621100000130003,浚县水墨上书苑1#住宅楼,永定线东,2012,1,,10,6836,31350,0,4500,0,0,0,0
2015,410000,410600,410621,410621100000130004,浚县水墨上书苑2#住宅楼,永定线东,2012,1,,10,6738,33752,0,4700,0,0,0,0
2015,410000,410600,410621,410621100000130005,浚县水墨上书苑3#住宅楼,永定线东,2012,1,,10,6602,26552,0,3000,0,0,0,0
2015,410000,410600,410621,410621100000130006,浚县水墨上书苑4#住宅楼,永定线东,2012,1,,10,5671,34957,0,4800,0,0,0,0
2015,410000,410600,410621,410621100000130007,浚县水墨上书苑5#住宅楼,永定线东,2012,1,,10,5524,32682,0,4500,0,0,0,0
2015,410000,410600,410621,410621100000240001,民政局办公楼,北关街中段,1995,4,,2,1390,40800,0,5800,0,0,0,0
2015,410000,410600,410621,410621100000240002,武装部办公楼,南大街,1983,4,,4,2000,36830,0,5500,0,0,0,0
2015,410000,410600,410621,410621100000240003,工商所,西大街,1990,4,,2,350,5687,0,0,0,0,0,0
